transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,total_amount,week,weekday,transaction_hour
24943,2023-02-14,09:04:02,2,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9,2023-02-13/2023-02-19,Tuesday,9
24944,2023-02-14,09:04:02,1,5,Lower Manhattan,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,2023-02-13/2023-02-19,Tuesday,9
24945,2023-02-14,09:04:13,2,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9,2023-02-13/2023-02-19,Tuesday,9
24946,2023-02-14,09:05:18,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7.0,2023-02-13/2023-02-19,Tuesday,9
24947,2023-02-14,09:06:34,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5,2023-02-13/2023-02-19,Tuesday,9
24948,2023-02-14,09:06:34,2,3,Astoria,84,0.8,Flavours,Regular syrup,Chocolate syrup,1.6,2023-02-13/2023-02-19,Tuesday,9
24949,2023-02-14,09:07:52,1,5,Lower Manhattan,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2.0,2023-02-13/2023-02-19,Tuesday,9
24950,2023-02-14,09:08:17,1,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2.5,2023-02-13/2023-02-19,Tuesday,9
24951,2023-02-14,09:08:17,1,3,Astoria,13,8.95,Loose Tea,Black tea,English Breakfast,8.95,2023-02-13/2023-02-19,Tuesday,9
24952,2023-02-14,09:09:35,1,3,Astoria,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,3.0,2023-02-13/2023-02-19,Tuesday,9
24953,2023-02-14,09:09:59,2,5,Lower Manhattan,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,6.2,2023-02-13/2023-02-19,Tuesday,9
24954,2023-02-14,09:11:58,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5.0,2023-02-13/2023-02-19,Tuesday,9
24955,2023-02-14,09:11:58,1,3,Astoria,10,10.0,Coffee beans,Green beans,Guatemalan Sustainably Grown,10.0,2023-02-13/2023-02-19,Tuesday,9
24956,2023-02-14,09:12:37,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5.0,2023-02-13/2023-02-19,Tuesday,9
24957,2023-02-14,09:12:58,2,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5,2023-02-13/2023-02-19,Tuesday,9
24958,2023-02-14,09:14:19,2,5,Lower Manhattan,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,6.0,2023-02-13/2023-02-19,Tuesday,9
24959,2023-02-14,09:14:38,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5,2023-02-13/2023-02-19,Tuesday,9
24960,2023-02-14,09:14:38,1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,2023-02-13/2023-02-19,Tuesday,9
24961,2023-02-14,09:15:53,1,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,3.5,2023-02-13/2023-02-19,Tuesday,9
24962,2023-02-14,09:15:53,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant,3.5,2023-02-13/2023-02-19,Tuesday,9
24963,2023-02-14,09:16:24,2,8,Hell's Kitchen,37,3.0,Coffee,Barista Espresso,Espresso shot,6.0,2023-02-13/2023-02-19,Tuesday,9
24964,2023-02-14,09:16:24,2,8,Hell's Kitchen,84,0.8,Flavours,Regular syrup,Chocolate syrup,1.6,2023-02-13/2023-02-19,Tuesday,9
24965,2023-02-14,09:18:01,1,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,3.5,2023-02-13/2023-02-19,Tuesday,9
24966,2023-02-14,09:18:01,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,2023-02-13/2023-02-19,Tuesday,9
24967,2023-02-14,09:18:43,1,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5,2023-02-13/2023-02-19,Tuesday,9
24968,2023-02-14,09:19:03,2,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5.0,2023-02-13/2023-02-19,Tuesday,9
24969,2023-02-14,09:19:03,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,2023-02-13/2023-02-19,Tuesday,9
24970,2023-02-14,09:19:03,1,5,Lower Manhattan,5,15.0,Coffee beans,Gourmet Beans,Columbian Medium Roast,15.0,2023-02-13/2023-02-19,Tuesday,9
24971,2023-02-14,09:20:36,1,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2,2023-02-13/2023-02-19,Tuesday,9
24972,2023-02-14,09:20:54,1,8,Hell's Kitchen,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,3.0,2023-02-13/2023-02-19,Tuesday,9
24973,2023-02-14,09:23:23,2,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte,7.5,2023-02-13/2023-02-19,Tuesday,9
24974,2023-02-14,09:23:23,2,8,Hell's Kitchen,84,0.8,Flavours,Regular syrup,Chocolate syrup,1.6,2023-02-13/2023-02-19,Tuesday,9
24975,2023-02-14,09:23:23,1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,2023-02-13/2023-02-19,Tuesday,9
24976,2023-02-14,09:24:07,1,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,2023-02-13/2023-02-19,Tuesday,9
24977,2023-02-14,09:25:42,1,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,3.5,2023-02-13/2023-02-19,Tuesday,9
24978,2023-02-14,09:25:42,1,5,Lower Manhattan,83,14.0,Branded,Housewares,I Need My Bean! Latte cup,14.0,2023-02-13/2023-02-19,Tuesday,9
24979,2023-02-14,09:25:50,1,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,2023-02-13/2023-02-19,Tuesday,9
24980,2023-02-14,09:26:15,1,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,3.5,2023-02-13/2023-02-19,Tuesday,9
24981,2023-02-14,09:26:34,1,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5,2023-02-13/2023-02-19,Tuesday,9
24982,2023-02-14,09:27:20,1,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,3.75,2023-02-13/2023-02-19,Tuesday,9
24983,2023-02-14,09:27:20,2,5,Lower Manhattan,64,0.8,Flavours,Regular syrup,Hazelnut syrup,1.6,2023-02-13/2023-02-19,Tuesday,9
24984,2023-02-14,09:27:20,1,5,Lower Manhattan,17,9.5,Loose Tea,Chai tea,Morning Sunrise Chai,9.5,2023-02-13/2023-02-19,Tuesday,9
24985,2023-02-14,09:28:10,1,8,Hell's Kitchen,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3.0,2023-02-13/2023-02-19,Tuesday,9
24986,2023-02-14,09:28:26,2,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,7.5,2023-02-13/2023-02-19,Tuesday,9
24987,2023-02-14,09:28:26,1,8,Hell's Kitchen,84,0.8,Flavours,Regular syrup,Chocolate syrup,0.8,2023-02-13/2023-02-19,Tuesday,9
24988,2023-02-14,09:29:26,2,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5,2023-02-13/2023-02-19,Tuesday,9
24989,2023-02-14,09:29:26,2,8,Hell's Kitchen,64,0.8,Flavours,Regular syrup,Hazelnut syrup,1.6,2023-02-13/2023-02-19,Tuesday,9
24990,2023-02-14,09:29:37,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,7.5,2023-02-13/2023-02-19,Tuesday,9
24991,2023-02-14,09:29:37,2,3,Astoria,64,0.8,Flavours,Regular syrup,Hazelnut syrup,1.6,2023-02-13/2023-02-19,Tuesday,9
24992,2023-02-14,09:30:11,1,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,3.1,2023-02-13/2023-02-19,Tuesday,9
24993,2023-02-14,09:30:28,2,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5.0,2023-02-13/2023-02-19,Tuesday,9
24994,2023-02-14,09:30:28,1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,2023-02-13/2023-02-19,Tuesday,9
24995,2023-02-14,09:30:34,1,8,Hell's Kitchen,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,3.0,2023-02-13/2023-02-19,Tuesday,9
24996,2023-02-14,09:30:34,1,8,Hell's Kitchen,11,8.95,Loose Tea,Herbal tea,Lemon Grass,8.95,2023-02-13/2023-02-19,Tuesday,9
24997,2023-02-14,09:30:46,2,8,Hell's Kitchen,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,6.0,2023-02-13/2023-02-19,Tuesday,9
24998,2023-02-14,09:30:46,1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,2023-02-13/2023-02-19,Tuesday,9
24999,2023-02-14,09:32:03,2,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5.0,2023-02-13/2023-02-19,Tuesday,9
25000,2023-02-14,09:32:03,1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,2023-02-13/2023-02-19,Tuesday,9
25001,2023-02-14,09:32:53,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5.0,2023-02-13/2023-02-19,Tuesday,9
25002,2023-02-14,09:33:00,2,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9,2023-02-13/2023-02-19,Tuesday,9
25003,2023-02-14,09:33:10,2,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7.0,2023-02-13/2023-02-19,Tuesday,9
25004,2023-02-14,09:33:15,1,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75,2023-02-13/2023-02-19,Tuesday,9
25005,2023-02-14,09:33:15,2,8,Hell's Kitchen,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,1.6,2023-02-13/2023-02-19,Tuesday,9
25006,2023-02-14,09:33:31,1,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,4.25,2023-02-13/2023-02-19,Tuesday,9
25007,2023-02-14,09:33:31,1,8,Hell's Kitchen,64,0.8,Flavours,Regular syrup,Hazelnut syrup,0.8,2023-02-13/2023-02-19,Tuesday,9
25008,2023-02-14,09:34:02,1,5,Lower Manhattan,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3.0,2023-02-13/2023-02-19,Tuesday,9
25009,2023-02-14,09:34:13,2,8,Hell's Kitchen,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,6.0,2023-02-13/2023-02-19,Tuesday,9
25010,2023-02-14,09:34:21,2,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,5.0,2023-02-13/2023-02-19,Tuesday,9
25011,2023-02-14,09:34:21,1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,2023-02-13/2023-02-19,Tuesday,9
25012,2023-02-14,09:35:02,1,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75,2023-02-13/2023-02-19,Tuesday,9
25013,2023-02-14,09:35:02,2,8,Hell's Kitchen,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,1.6,2023-02-13/2023-02-19,Tuesday,9
25014,2023-02-14,09:35:02,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant,3.5,2023-02-13/2023-02-19,Tuesday,9
25015,2023-02-14,09:35:04,1,5,Lower Manhattan,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,3.0,2023-02-13/2023-02-19,Tuesday,9
25016,2023-02-14,09:35:04,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,2023-02-13/2023-02-19,Tuesday,9
25017,2023-02-14,09:36:04,1,8,Hell's Kitchen,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,3.0,2023-02-13/2023-02-19,Tuesday,9
25018,2023-02-14,09:36:32,1,5,Lower Manhattan,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2.0,2023-02-13/2023-02-19,Tuesday,9
25019,2023-02-14,09:36:32,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,3.5,2023-02-13/2023-02-19,Tuesday,9
25020,2023-02-14,09:36:54,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,9.0,2023-02-13/2023-02-19,Tuesday,9
25021,2023-02-14,09:37:15,1,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,3.75,2023-02-13/2023-02-19,Tuesday,9
25022,2023-02-14,09:37:15,2,3,Astoria,64,0.8,Flavours,Regular syrup,Hazelnut syrup,1.6,2023-02-13/2023-02-19,Tuesday,9
25023,2023-02-14,09:38:00,2,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino,7.5,2023-02-13/2023-02-19,Tuesday,9
25024,2023-02-14,09:38:00,2,3,Astoria,64,0.8,Flavours,Regular syrup,Hazelnut syrup,1.6,2023-02-13/2023-02-19,Tuesday,9
25025,2023-02-14,09:38:34,1,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2.5,2023-02-13/2023-02-19,Tuesday,9
25026,2023-02-14,09:38:49,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5.0,2023-02-13/2023-02-19,Tuesday,9
25027,2023-02-14,09:38:49,1,8,Hell's Kitchen,73,3.75,Bakery,Pastry,Almond Croissant,3.75,2023-02-13/2023-02-19,Tuesday,9
25028,2023-02-14,09:39:33,1,5,Lower Manhattan,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3.0,2023-02-13/2023-02-19,Tuesday,9
25029,2023-02-14,09:39:33,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,2023-02-13/2023-02-19,Tuesday,9
25030,2023-02-14,09:41:00,2,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5.0,2023-02-13/2023-02-19,Tuesday,9
25031,2023-02-14,09:41:44,1,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,3.5,2023-02-13/2023-02-19,Tuesday,9
25032,2023-02-14,09:41:44,1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone,3.25,2023-02-13/2023-02-19,Tuesday,9
25033,2023-02-14,09:42:44,1,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2.5,2023-02-13/2023-02-19,Tuesday,9
25034,2023-02-14,09:42:55,1,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5,2023-02-13/2023-02-19,Tuesday,9
25035,2023-02-14,09:42:55,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,2023-02-13/2023-02-19,Tuesday,9
25036,2023-02-14,09:43:04,1,5,Lower Manhattan,37,3.0,Coffee,Barista Espresso,Espresso shot,3.0,2023-02-13/2023-02-19,Tuesday,9
25037,2023-02-14,09:43:04,2,5,Lower Manhattan,84,0.8,Flavours,Regular syrup,Chocolate syrup,1.6,2023-02-13/2023-02-19,Tuesday,9
25038,2023-02-14,09:43:36,2,5,Lower Manhattan,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,6.0,2023-02-13/2023-02-19,Tuesday,9
25039,2023-02-14,09:43:36,1,5,Lower Manhattan,11,8.95,Loose Tea,Herbal tea,Lemon Grass,8.95,2023-02-13/2023-02-19,Tuesday,9
25040,2023-02-14,09:43:36,1,8,Hell's Kitchen,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,3.0,2023-02-13/2023-02-19,Tuesday,9
25041,2023-02-14,09:43:36,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,2023-02-13/2023-02-19,Tuesday,9
25042,2023-02-14,09:44:31,1,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5,2023-02-13/2023-02-19,Tuesday,9
25043,2023-02-14,09:44:41,2,3,Astoria,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,6.0,2023-02-13/2023-02-19,Tuesday,9
25044,2023-02-14,09:44:58,2,3,Astoria,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6.0,2023-02-13/2023-02-19,Tuesday,9
25045,2023-02-14,09:45:48,1,8,Hell's Kitchen,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,3.0,2023-02-13/2023-02-19,Tuesday,9
25046,2023-02-14,09:46:11,1,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45,2023-02-13/2023-02-19,Tuesday,9
25047,2023-02-14,09:46:30,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5.0,2023-02-13/2023-02-19,Tuesday,9
25048,2023-02-14,09:47:00,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,2023-02-13/2023-02-19,Tuesday,9
25049,2023-02-14,09:47:24,1,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45,2023-02-13/2023-02-19,Tuesday,9
25050,2023-02-14,09:47:44,2,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,5.1,2023-02-13/2023-02-19,Tuesday,9
25051,2023-02-14,09:49:22,2,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5.0,2023-02-13/2023-02-19,Tuesday,9
25052,2023-02-14,09:49:22,1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone,3.25,2023-02-13/2023-02-19,Tuesday,9
25053,2023-02-14,09:50:26,1,5,Lower Manhattan,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,3.0,2023-02-13/2023-02-19,Tuesday,9
25054,2023-02-14,09:50:26,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone,3.25,2023-02-13/2023-02-19,Tuesday,9
25055,2023-02-14,09:51:23,1,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4.0,2023-02-13/2023-02-19,Tuesday,9
25056,2023-02-14,09:51:57,1,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,4.25,2023-02-13/2023-02-19,Tuesday,9
25057,2023-02-14,09:51:57,1,3,Astoria,64,0.8,Flavours,Regular syrup,Hazelnut syrup,0.8,2023-02-13/2023-02-19,Tuesday,9
25058,2023-02-14,09:52:30,2,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,5.0,2023-02-13/2023-02-19,Tuesday,9
25059,2023-02-14,09:52:39,2,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5.0,2023-02-13/2023-02-19,Tuesday,9
25060,2023-02-14,09:52:39,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,2023-02-13/2023-02-19,Tuesday,9
25061,2023-02-14,09:52:50,1,8,Hell's Kitchen,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,3.0,2023-02-13/2023-02-19,Tuesday,9
25062,2023-02-14,09:53:58,1,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5,2023-02-13/2023-02-19,Tuesday,9
25063,2023-02-14,09:53:58,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,2023-02-13/2023-02-19,Tuesday,9
25064,2023-02-14,09:55:09,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,2023-02-13/2023-02-19,Tuesday,9
25065,2023-02-14,09:55:09,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,2023-02-13/2023-02-19,Tuesday,9
25066,2023-02-14,09:55:10,2,8,Hell's Kitchen,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,6.0,2023-02-13/2023-02-19,Tuesday,9
25067,2023-02-14,09:56:01,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5.0,2023-02-13/2023-02-19,Tuesday,9
25068,2023-02-14,09:56:17,2,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5.0,2023-02-13/2023-02-19,Tuesday,9
25069,2023-02-14,09:56:17,1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,2023-02-13/2023-02-19,Tuesday,9
25070,2023-02-14,09:57:10,2,8,Hell's Kitchen,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,6.0,2023-02-13/2023-02-19,Tuesday,9
25071,2023-02-14,09:57:13,2,3,Astoria,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,6.0,2023-02-13/2023-02-19,Tuesday,9
25072,2023-02-14,09:57:23,2,5,Lower Manhattan,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6.0,2023-02-13/2023-02-19,Tuesday,9
25073,2023-02-14,09:57:41,2,3,Astoria,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,6.0,2023-02-13/2023-02-19,Tuesday,9
25074,2023-02-14,09:57:41,1,3,Astoria,82,12.0,Branded,Housewares,I Need My Bean! Diner mug,12.0,2023-02-13/2023-02-19,Tuesday,9
25075,2023-02-14,09:58:07,1,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,3.1,2023-02-13/2023-02-19,Tuesday,9
25076,2023-02-14,09:58:16,2,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7.0,2023-02-13/2023-02-19,Tuesday,9
25077,2023-02-14,09:59:19,1,8,Hell's Kitchen,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2.0,2023-02-13/2023-02-19,Tuesday,9
25078,2023-02-14,10:01:30,1,5,Lower Manhattan,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3.0,2023-02-13/2023-02-19,Tuesday,10
25079,2023-02-14,10:01:46,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,2023-02-13/2023-02-19,Tuesday,10
25080,2023-02-14,10:01:46,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,2023-02-13/2023-02-19,Tuesday,10
25081,2023-02-14,10:02:17,1,5,Lower Manhattan,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,3.0,2023-02-13/2023-02-19,Tuesday,10
25082,2023-02-14,10:02:20,2,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5.0,2023-02-13/2023-02-19,Tuesday,10
25083,2023-02-14,10:02:20,1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,2023-02-13/2023-02-19,Tuesday,10
25084,2023-02-14,10:04:21,1,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75,2023-02-13/2023-02-19,Tuesday,10
25085,2023-02-14,10:05:17,2,5,Lower Manhattan,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4.0,2023-02-13/2023-02-19,Tuesday,10
25086,2023-02-14,10:07:22,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,7.5,2023-02-13/2023-02-19,Tuesday,10
25087,2023-02-14,10:07:22,1,3,Astoria,63,0.8,Flavours,Regular syrup,Carmel syrup,0.8,2023-02-13/2023-02-19,Tuesday,10
25088,2023-02-14,10:07:44,1,5,Lower Manhattan,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,3.0,2023-02-13/2023-02-19,Tuesday,10
25089,2023-02-14,10:10:29,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1,2023-02-13/2023-02-19,Tuesday,10
25090,2023-02-14,10:11:42,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5.0,2023-02-13/2023-02-19,Tuesday,10
25091,2023-02-14,10:11:42,1,3,Astoria,81,28.0,Branded,Clothing,I Need My Bean! T-shirt,28.0,2023-02-13/2023-02-19,Tuesday,10
25092,2023-02-14,10:12:18,1,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,3.75,2023-02-13/2023-02-19,Tuesday,10
25093,2023-02-14,10:12:18,2,5,Lower Manhattan,63,0.8,Flavours,Regular syrup,Carmel syrup,1.6,2023-02-13/2023-02-19,Tuesday,10
25094,2023-02-14,10:12:18,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,2023-02-13/2023-02-19,Tuesday,10
25095,2023-02-14,10:12:49,1,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75,2023-02-13/2023-02-19,Tuesday,10
25096,2023-02-14,10:12:49,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,2023-02-13/2023-02-19,Tuesday,10
25097,2023-02-14,10:12:49,1,5,Lower Manhattan,19,6.4,Packaged Chocolate,Drinking Chocolate,Dark chocolate,6.4,2023-02-13/2023-02-19,Tuesday,10
25098,2023-02-14,10:13:34,2,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5.0,2023-02-13/2023-02-19,Tuesday,10
25099,2023-02-14,10:15:05,2,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,7.0,2023-02-13/2023-02-19,Tuesday,10
25100,2023-02-14,10:15:36,1,8,Hell's Kitchen,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2.0,2023-02-13/2023-02-19,Tuesday,10
25101,2023-02-14,10:15:36,1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,2023-02-13/2023-02-19,Tuesday,10
25102,2023-02-14,10:16:11,2,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5.0,2023-02-13/2023-02-19,Tuesday,10
25103,2023-02-14,10:16:11,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,2023-02-13/2023-02-19,Tuesday,10
25104,2023-02-14,10:16:45,2,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,7.5,2023-02-13/2023-02-19,Tuesday,10
25105,2023-02-14,10:16:45,1,8,Hell's Kitchen,64,0.8,Flavours,Regular syrup,Hazelnut syrup,0.8,2023-02-13/2023-02-19,Tuesday,10
25106,2023-02-14,10:18:20,1,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,4.25,2023-02-13/2023-02-19,Tuesday,10
